459;улица Татьяны Барамзиной;ул. Татьяны Барамзиной;в сторону улицы Ворошилова;3;56,86245561;53,2774522;0
460;улица Татьяны Барамзиной;ул. Татьяны Барамзиной;в сторону улицы Ленина;3;56,86226311;53,27742534;0
461;Торгово-развлекательный центр Италмас;ТРЦ Италмас;в сторону улицы Ворошилова;3;56,86809241;53,27525277;0
1091;завод Пластмасс;з-д Пластмасс;начальная остановка;2;56,88405181;53,31558055;0
1104;улица Сабурова;ул. Сабурова;в сторону улицы Сабурова;2;56,87423808;53,301751;0
1106;улица Магистральная;ул. Магистральная;в сторону Магистральной улицы;3;56,81990281;53,20819218;0
1110;Южная автостанция;Южная автостанция;в сторону улицы Чугуевского;3;56,81410635;53,20469351;0
1115;Хозяйственная база;Хозбаза;в сторону улицы Магистральной;3;56,81106189;53,19651921;0
1116;Южная автостанция;Южная автостанция;в сторону улицы Маяковского;3;56,81397537;53,20446135;0
1120;улица Магистральная;ул. Магистральная;в сторону улицы Чугуевского;3;56,82034861;53,2082601;0
1121;Хозяйственная база;Хозбаза;в сторону улицы Гагарина;3;56,81110895;53,19574135;0
1123;улица Гагарина;ул. Гагарина;в сторону улицы Магистральной;3;56,81103539;53,19009266;0
1124;завод Минеральных вод;з-д Минеральных вод;в сторону улицы Магистральной;3;56,80620705;53,18848865;0
1125;улица Планерная;ул. Планерная;в сторону улицы Магистральной;2;56,80572103;53,18848333;0
1126;улица Гагарина;ул. Гагарина;в сторону улицы Магистральной;2;56,81058815;53,19003364;0
1127;улица Гагарина;ул. Гагарина;в сторону Московской улицы;2;56,81095007;53,18980834;0
1128;улица Планерная;ул. Планерная;в сторону Московской улицы;2;56,80660976;53,18839745;0
1130;улица Гагарина;ул. Гагарина;в сторону Московской улицы;3;56,8108324;53,18988917;0
1131;завод Минеральных вод;з-д Минеральных вод;в сторону Московской улицы;3;56,80634094;53,18841745;0
1132;Железнодорожный вокзал;Ж/д вокзал;в сторону улицы Можгинской;3;56,80271526;53,18722283;0
1133;Железнодорожный вокзал;Ж/д вокзал;в сторону улицы Магистральной;3;56,80129532;53,18690202;0
1134;Железнодорожный вокзал;Ж/д вокзал;в сторону улицы Магистральной;2;56,80119689;53,18693158;0
1136;улица Леваневского;ул. Леваневского;в сторону улицы Гагарина;2;56,79468374;53,18193874;0
1138;улица Парашютная;ул. Парашютная;в сторону Областной улицы;2;56,8067875;53,1686655;0
1139;Татарская гимназия;Татарская гимназия;в сторону деревни Пирогово;2;56,81191923;53,17440466;0
1140;Ижевская соборная мечеть;Соборная мечеть;в сторону Областной улицы;2;56,80349567;53,16537965;0
1141;улица Парашютная;ул. Парашютная;в сторону деревни Пирогово;2;56,80763357;53,16953417;0
1142;Автопарк №1;Автопарк №1;в сторону улицы Азина;2;56,81589144;53,18823629;0
1143;Администрация Ленинского района;Адм. Ленинского р-на;в сторону улицы Новоажимова;2;56,81886911;53,17958312;0
1144;Администрация Ленинского района;Адм. Ленинского р-на;в сторону деревни Пирогово;2;56,81955833;53,17995833;0
1146;Автопарк №1;Автопарк №1;в сторону улицы Гагарина;2;56,81558901;53,18899267;0
1148;улица Ударная;ул. Ударная;в сторону ГКБ №3;2;56,81968709;53,15315914;0
1149;улица Мира;ул. Мира;в сторону ГКБ №3;2;56,8199972;53,14828183;0
1150;улица Трудовая;ул. Трудовая;в сторону села Березка;2;56,81749791;53,14649571;0
1151;ГКБ №3;ГКБ №3;в сторону села Березка;2;56,81943341;53,160507;0
1152;улица Ударная;ул. Ударная;в сторону села Березка;2;56,81982376;53,15297526;0
1153;улица Мира;ул. Мира;в сторону села Березка;2;56,8200618;53,14893095;0
1154;улица Трудовая;ул. Трудовая;в сторону ГКБ №3;2;56,81783587;53,14680302;0
1155;СПТУ;СПТУ;в сторону ГКБ №3;2;56,814469;53,14519253;0
1156;СПТУ;СПТУ;в сторону села Березка;2;56,81466273;53,14530508;0
1162;улица Кирпичная;ул. Кирпичная;в сторону улицы Азина;2;56,8188961;53,16816191;0
1163;ГКБ №3;ГКБ №3;в сторону улицы Азина;2;56,81932476;53,16051239;0
1164;Татарская гимназия;Татарская гимназия;в сторону Областной улицы;2;56,81304168;53,17542595;0
1167;Южный рынок;Южный рынок;в сторону деревни Пирогово;2;56,81729678;53,17744627;0
1168;Банк;Банк;в сторону ГКБ №3;2;56,8208479;53,17708209;0
1169;улица Нагорная;ул. Нагорная;в сторону ГКБ №3;2;56,8212898;53,16990392;0
1171;улица Кирпичная;ул. Кирпичная;в сторону ГКБ №3;2;56,81932933;53,16851387;0
1174;улица 6-я Подлесная;ул. 6-я Подлесная;в сторону улицы 50 лет ВЛКСМ;3;56,87018564;53,18513054;0
1175;Сквер им. В.С. Тарасова;Сквер им. Тарасова;в сторону улицы Тарасова;2;56,87651745;53,19091336;0
1176;Ижевский Государственный Технический Университет им. М.Т. Калашникова;ИжГТУ им. Калашникова;в сторону улицы Кирова;2;56,87037265;53,18038106;0
1177;улица 9-я Подлесная;ул. 9-я Подлесная;в сторону улицы 50 лет ВЛКСМ;3;56,8730234;53,18481946;0
1178;Сквер металлургов;Сквер металлургов;начальная остановка;3;56,87552449;53,18448295;0
1179;Ижевский Государственный Технический Университет им. М.Т. Калашникова;ИжГТУ им. Калашникова;в сторону улицы 50 лет ВЛКСМ;2;56,87067464;53,18068685;0
1180;улица 9-я Подлесная;ул. 9-я Подлесная;в сторону улицы 50 лет ВЛКСМ;2;56,87342458;53,18041331;0
1181;улица 9-я Подлесная;ул. 9-я Подлесная;в сторону улицы Кирова;3;56,87333916;53,18472819;0
1182;улица 9-я Подлесная;ул. 9-я Подлесная;в сторону улицы Кирова;2;56,87244538;53,18018792;0
1183;улица Пушкинская;ул. Пушкинская;в сторону улицы Пушкинской;2;56,87585039;53,20517546;0
1184;улица Холмогорова;ул. Холмогорова;в сторону улицы Холмогорова;2;56,87249084;53,20807756;0
1185;Зоопарк;Зоопарк;в сторону улицы Кирова;3;56,8644918;53,17681843;0
1186;улица 30 лет Победы;ул. 30 лет Победы;в сторону улицы Кирова;3;56,86628115;53,18151492;0
1187;улица 4-я Подлесная;ул. 4-я Подлесная;в сторону улицы 50 лет ВЛКСМ;2;56,86661676;53,1810919;0
1188;Сельскохозяйственная Академия;С/х Академия;в сторону улицы 50 лет ВЛКСМ;2;56,86182974;53,18338512;0
1189;Сельскохозяйственная Академия;С/х Академия;в сторону улицы Горького;2;56,86105104;53,18446265;0
1190;Парк имени Кирова;Парк им. Кирова;в сторону улицы Карла Маркса;3;56,86094816;53,17888636;0
1191;Сельскохозяйственная Академия;С/х Академия;в сторону улицы Карла Маркса;3;56,86109656;53,18253953;0
1192;Парк имени Кирова;Парк им. Кирова;в сторону улицы 30 лет Победы;2;56,86079538;53,17890782;0
1193;Сельскохозяйственная Академия;С/х Академия;в сторону улицы Песочной;2;56,86127551;53,18226932;0
1194;улица 4-я Подлесная;ул. 4-я Подлесная;в сторону улицы Кирова;2;56,86537939;53,18114822;0
1195;улица 30 лет Победы;ул. 30 лет Победы;в сторону улицы 50 лет ВЛКСМ;3;56,86621064;53,18050907;0
1196;Сельскохозяйственная Академия;С/х Академия;в сторону улицы 50 лет ВЛКСМ;3;56,86116266;53,18273537;0
1197;Парк имени Кирова;Парк им. Кирова;в сторону Песочной улицы;3;56,86099957;53,17910896;0
1201;Зоопарк;Зоопарк;в сторону улицы 50 лет ВЛКСМ;3;56,86434783;53,17692569;0
1203;Радиозавод;Радиозавод;в сторону улицы Кирова;2;56,85538061;53,2230443;0
1204;Радиозавод;Радиозавод;в сторону улицы Советской;2;56,85566804;53,22243273;0
